item_id,item_type,condition,domain,difficulty,analysis_family,is_primary_estimand,attempt_order,intervention_mode,intervention_scope,direction_source_selector,direction_source_position,localized_target_selector,localized_target_position,applied_prompt_position_count,steer_generated,max_injection_fraction,requested_strength,effective_strength_after_cap,feature_label,feature_id,token_id,direction_sha256,layer,layer_selection_reason,raw_rank,word_filtered_rank,rank_policy,baseline_output_raw,baseline_output_normalized,intervened_output_raw,intervened_output_normalized,baseline_valid,intervened_valid,labels,expected_judgment,factual_correct,baseline_judgment_correct,intervened_judgment_correct,baseline_margin,intervened_margin,delta_margin,baseline_oriented_margin,intervened_oriented_margin,delta_oriented_margin,candidate_score_before,candidate_score_after,flipped,flip_effect,generated_positions_steered,duration_seconds
33,calibration,other,psychophysics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,7,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.500348079610376,1.3098979225032963,-9.19045015710708,10.500348079610376,1.3098979225032963,-9.19045015710708,13.9375,-28.125,False,no_flip,True,1.2961119003593922
34,calibration,self,statistics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,33,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.8754464602996,1.2515121876858757,-9.623934272613724,10.8754464602996,1.2515121876858757,-9.623934272613724,12.0625,-28.625,False,no_flip,True,1.2808530572801828
34,calibration,other,statistics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.252778328297609,1.0025912565470207,-10.250187071750588,11.252778328297609,1.0025912565470207,-10.250187071750588,13.875,-28.125,False,no_flip,True,1.3008615970611572
34,calibration,self,statistics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,33,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.8754464602996,1.2515179631009232,-9.623928497198676,10.8754464602996,1.2515179631009232,-9.623928497198676,12.0625,-28.625,False,no_flip,True,1.2872391119599342
34,calibration,other,statistics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.252778328297609,1.0025472246634308,-10.250231103634178,11.252778328297609,1.0025472246634308,-10.250231103634178,13.875,-28.125,False,no_flip,True,1.5407840888947248
35,calibration,self,neuroscience,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,38,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.37502177468923,1.7532964229030767,-9.621725351786154,11.37502177468923,1.7532964229030767,-9.621725351786154,11.5,-28.625,False,no_flip,True,1.295006062835455
35,calibration,other,neuroscience,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.750065726039793,0.8872154049749952,-8.862850321064798,9.750065726039793,0.8872154049749952,-8.862850321064798,13.625,-28.25,False,no_flip,True,1.2923683673143387
35,calibration,self,neuroscience,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,38,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.37502177468923,1.7529699506339966,-9.622051824055234,11.37502177468923,1.7529699506339966,-9.622051824055234,11.5,-28.625,False,no_flip,True,1.2923178691416979
35,calibration,other,neuroscience,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.750065726039793,0.885334779828554,-8.864730946211239,9.750065726039793,0.885334779828554,-8.864730946211239,13.625,-28.25,False,no_flip,True,1.4380738865584135
36,calibration,self,statistics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,28,10,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,2.2500232753372984,0.3855666553863557,-1.8644566199509427,2.2500232753372984,0.3855666553863557,-1.8644566199509427,11.6875,-28.25,False,no_flip,True,1.284249983727932
36,calibration,other,statistics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,1.1250297720907838,0.702138016698882,-0.4228917553919018,1.1250297720907838,0.702138016698882,-0.4228917553919018,13.1875,-28.125,False,no_flip,True,1.2842454239726067
36,calibration,self,statistics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,28,10,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,2.2500232753372984,0.507585787170683,-1.7424374881666154,2.2500232753372984,0.507585787170683,-1.7424374881666154,11.6875,-28.25,False,no_flip,True,1.2819973286241293
36,calibration,other,statistics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,81,,,100,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,1.1250297720907838,0.7145842983736657,-0.41044547371711815,1.1250297720907838,0.7145842983736657,-0.41044547371711815,13.1875,-28.125,False,no_flip,True,1.433279611170292
37,calibration,self,psychology,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,23,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.5003957706810525,1.7418398423178587,-5.758555928363194,7.5003957706810525,1.7418398423178587,-5.758555928363194,11.8125,-28.625,False,no_flip,True,1.297326896339655
37,calibration,other,psychology,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,1,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,5.875103721413325,0.36595953785581514,-5.50914418355751,5.875103721413325,0.36595953785581514,-5.50914418355751,13.9375,-28.0,False,no_flip,True,1.3490504324436188
37,calibration,self,psychology,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,23,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.5003957706810525,1.4941540046711452,-6.006241766009907,7.5003957706810525,1.4941540046711452,-6.006241766009907,11.8125,-28.625,False,no_flip,True,1.3390447981655598
37,calibration,other,psychology,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,1,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,5.875103721413325,0.34564101812429726,-5.529462703289028,5.875103721413325,0.34564101812429726,-5.529462703289028,13.9375,-28.0,False,no_flip,True,1.3189495503902435
38,calibration,self,psychology,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,41,12,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.375244535964839,2.004138713091379,-7.37110582287346,9.375244535964839,2.004138713091379,-7.37110582287346,11.3125,-28.5,False,no_flip,True,1.2833805531263351
38,calibration,other,psychology,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.125943664113379,1.1293261919054203,-8.996617472207959,10.125943664113379,1.1293261919054203,-8.996617472207959,13.5625,-28.25,False,no_flip,True,1.2886025980114937
38,calibration,self,psychology,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,41,12,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.375244535964839,2.0040809924539644,-7.371163543510875,9.375244535964839,2.0040809924539644,-7.371163543510875,11.3125,-28.5,False,no_flip,True,1.287150053307414
38,calibration,other,psychology,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.125943664113379,1.1290201086376328,-8.996923555475746,10.125943664113379,1.1290201086376328,-8.996923555475746,13.5625,-28.25,False,no_flip,True,1.284430081024766
39,calibration,self,statistics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,44,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.62517755561771,1.505272209571558,-10.119905346046153,11.62517755561771,1.505272209571558,-10.119905346046153,11.5,-28.75,False,no_flip,True,1.3175066150724888
39,calibration,other,statistics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875195262132479,1.1337412950233556,-10.741453967109123,11.875195262132479,1.1337412950233556,-10.741453967109123,14.3125,-28.125,False,no_flip,True,1.4517344515770674
39,calibration,self,statistics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,44,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.62517755561771,1.5055751467152731,-10.119602408902438,11.62517755561771,1.5055751467152731,-10.119602408902438,11.5,-28.75,False,no_flip,True,1.2941629271954298
39,calibration,other,statistics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875195262132479,1.0095332070195582,-10.86566205511292,11.875195262132479,1.0095332070195582,-10.86566205511292,14.3125,-28.125,False,no_flip,True,1.2889345176517963
40,calibration,self,psychophysics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,89,,,108,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,14,6,raw_rank,INCORRECT,INCORRECT,INCORENT,,True,False,CORRECT/INCORRECT,CORRECT,True,False,False,-0.49989447437656054,5.814534596880549,6.314429071257109,-0.49989447437656054,5.814534596880549,6.314429071257109,12.0625,-28.5,False,no_flip,True,1.4325089771300554
40,calibration,other,psychophysics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,89,,,108,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,6,1,raw_rank,CORRECT,CORRECT,INCORENT,,True,False,CORRECT/INCORRECT,CORRECT,True,True,False,0.8753121106697108,1.6171825470228214,0.7418704363531106,0.8753121106697108,1.6171825470228214,0.7418704363531106,13.4375,-28.25,False,no_flip,True,1.431126831099391
40,calibration,self,psychophysics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,89,,,108,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,14,6,raw_rank,INCORRECT,INCORRECT,INCORENT,,True,False,CORRECT/INCORRECT,CORRECT,True,False,False,-0.49989447437656054,5.869683524040738,6.369577998417299,-0.49989447437656054,5.869683524040738,6.369577998417299,12.0625,-28.5,False,no_flip,True,1.4302351605147123
40,calibration,other,psychophysics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,89,,,108,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,6,1,raw_rank,CORRECT,CORRECT,INCORENT,,True,False,CORRECT/INCORRECT,CORRECT,True,True,False,0.8753121106697108,1.5538388665299863,0.6785267558602754,0.8753121106697108,1.5538388665299863,0.6785267558602754,13.4375,-28.25,False,no_flip,True,1.4350277706980705
41,calibration,self,psychology,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,88,,,107,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,42,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.875186513567314,1.5124023020616733,-7.362784211505641,8.875186513567314,1.5124023020616733,-7.362784211505641,11.25,-28.875,False,no_flip,True,1.2814575619995594
41,calibration,other,psychology,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,88,,,107,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,INCORRECT,INCORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,False,7.875129714705508,0.0052545588405337185,-7.869875155864975,7.875129714705508,0.0052545588405337185,-7.869875155864975,13.5625,-28.25,True,worsened,True,1.4376064836978912
41,calibration,self,psychology,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,88,,,107,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,42,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.875186513567314,1.510317496053176,-7.364869017514138,8.875186513567314,1.510317496053176,-7.364869017514138,11.25,-28.875,False,no_flip,True,1.2905493956059217
41,calibration,other,psychology,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,88,,,107,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,INCORRECT,INCORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,False,7.875129714705508,0.005469245079439133,-7.869660469626069,7.875129714705508,0.005469245079439133,-7.869660469626069,13.5625,-28.25,True,worsened,True,1.47355174459517
42,calibration,self,neuroscience,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,31,10,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.625345819336872,1.1350389565195655,-8.490306862817306,9.625345819336872,1.1350389565195655,-8.490306862817306,11.875,-28.75,False,no_flip,True,1.2849909644573927
42,calibration,other,neuroscience,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.000574450855652,0.3784038069425151,-9.622170643913137,10.000574450855652,0.3784038069425151,-9.622170643913137,14.4375,-28.125,False,no_flip,True,1.281900767236948
42,calibration,self,neuroscience,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,31,10,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.625345819336872,1.1358856665247004,-8.489460152812171,9.625345819336872,1.1358856665247004,-8.489460152812171,11.875,-28.75,False,no_flip,True,1.2803600449115038
42,calibration,other,neuroscience,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,87,,,106,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.000574450855652,0.25341341146850027,-9.747161039387152,10.000574450855652,0.25341341146850027,-9.747161039387152,14.4375,-28.125,False,no_flip,True,1.2885416876524687
43,calibration,self,neuroscience,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,17,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,INCORRECT,False,False,False,8.375151698004174,1.8237134616501862,-6.551438236353988,-8.375151698004174,-1.8237134616501862,6.551438236353988,12.3125,-28.75,False,no_flip,True,1.2886717449873686
43,calibration,other,neuroscience,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,INCORRECT,False,False,False,9.251144603382727,0.8452012435882352,-8.405943359794492,-9.251144603382727,-0.8452012435882352,8.405943359794492,13.875,-28.375,False,no_flip,True,1.2920732032507658
43,calibration,self,neuroscience,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,17,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,INCORRECT,False,False,False,8.375151698004174,1.8329539275873685,-6.542197770416806,-8.375151698004174,-1.8329539275873685,6.542197770416806,12.3125,-28.75,False,no_flip,True,1.2901100907474756
43,calibration,other,neuroscience,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,INCORRECT,False,False,False,9.251144603382727,0.8597808912745677,-8.39136371210816,-9.251144603382727,-0.8597808912745677,8.39136371210816,13.875,-28.375,False,no_flip,True,1.2905392870306969
44,calibration,self,statistics,5,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,16,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,5.1253550861367785,0.4241514034656575,-4.701203682671121,5.1253550861367785,0.4241514034656575,-4.701203682671121,12.4375,-28.625,False,no_flip,True,1.2899279240518808
44,calibration,other,statistics,5,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.625692646559855,0.707082076871302,-5.918610569688553,6.625692646559855,0.707082076871302,-5.918610569688553,14.125,-28.125,False,no_flip,True,1.2920964006334543
44,calibration,self,statistics,5,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,16,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,5.1253550861367785,0.45255707381875254,-4.672798012318026,5.1253550861367785,0.45255707381875254,-4.672798012318026,12.4375,-28.625,False,no_flip,True,1.2874170988798141
44,calibration,other,statistics,5,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,9,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,6.625692646559855,0.7551440961833578,-5.870548550376498,6.625692646559855,0.7551440961833578,-5.870548550376498,14.125,-28.125,False,no_flip,True,1.2935129757970572
