item_id,item_type,domain,difficulty,condition,labels,factual_prompt,factual_answer,factual_answer_sha256,answer_key,factual_correct,factual_response_invalid,scoring_method,evaluation_prompt,question_mark_position,question_mark_token,candidate_token_id,candidate_layer,candidate_score,candidate_rank,candidate_word_filtered_rank,candidate_in_top_k,baseline_output_raw,baseline_output_normalized,baseline_valid,baseline_judgment_correct,baseline_margin,baseline_oriented_margin
70,prospective,psychophysics,hard,self,PASS/FAIL,"In the unequal-variance SDT model, what happens to the relationship between d_a and d-prime when the signal distribution has greater variance than the noise distribution?","In the unequal-variance Signal Detection Theory (SDT) model, when the signal distribution has a greater variance than the noise distribution ($\sigma_s > \sigma_n$), the relationship between $d_a$ and $d'$ is",fd961b6725eed42a07e9ea49f6b9a187bb57812ec6b52d1b1153a4b9730ebf35,(?i)(d_a.*less|d_a.*small|diverge|differ),False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,100,?,99973,40,12.25,21,4,True,FAIL,FAIL,True,True,-2.499999925494194,2.499999925494194
70,prospective,psychophysics,hard,other,PASS/FAIL,"In the unequal-variance SDT model, what happens to the relationship between d_a and d-prime when the signal distribution has greater variance than the noise distribution?","In the unequal-variance Signal Detection Theory (SDT) model, when the signal distribution has a greater variance than the noise distribution ($\sigma_s > \sigma_n$), the relationship between $d_a$ and $d'$ is",fd961b6725eed42a07e9ea49f6b9a187bb57812ec6b52d1b1153a4b9730ebf35,(?i)(d_a.*less|d_a.*small|diverge|differ),False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,100,?,99973,40,10.125,24,10,True,FAIL,FAIL,True,True,-3.624999936670065,3.624999936670065
71,prospective,developmental,medium,self,PASS/FAIL,"In Kemp, Perfors & Tenenbaum (2007), what is the name of the second-order generalisation that children form about which features define categories?","Based on the paper **""Learning a Theory of Objects"" by Kemp, Perfors, and Tenenbaum (2007)**, here is the deduction and answer regarding the specific term used.

",41c26a7da337854b886c0f87eb444629e86c6cdd93e12cd3fb436dca9fa3519f,(?i)overhypothes,False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,92,?,99973,40,12.375,19,4,True,FAIL,FAIL,True,True,-1.125,1.125
71,prospective,developmental,medium,other,PASS/FAIL,"In Kemp, Perfors & Tenenbaum (2007), what is the name of the second-order generalisation that children form about which features define categories?","Based on the paper **""Learning a Theory of Objects"" by Kemp, Perfors, and Tenenbaum (2007)**, here is the deduction and answer regarding the specific term used.

",41c26a7da337854b886c0f87eb444629e86c6cdd93e12cd3fb436dca9fa3519f,(?i)overhypothes,False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,92,?,99973,40,8.75,159,77,False,FAIL,FAIL,True,True,-3.1249998845160007,3.1249998845160007
72,prospective,methodology,hard,self,PASS/FAIL,What is the replication rate reported by the Open Science Collaboration (2015) for psychology studies published in three top journals?,"The Open Science Collaboration (OSC) reported a replication success rate of **36%** (specifically 35.9%) for the psychology studies they attempted to replicate.

",de931cd29cc3995b1e6a59b41258a3df560ad9a4bef7732eeae4b8e3d857458f,3[6-9]|4[0-2],True,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,80,?,99973,40,11.875,28,6,True,PASS,PASS,True,True,8.999999769410351,8.999999769410351
72,prospective,methodology,hard,other,PASS/FAIL,What is the replication rate reported by the Open Science Collaboration (2015) for psychology studies published in three top journals?,"The Open Science Collaboration (OSC) reported a replication success rate of **36%** (specifically 35.9%) for the psychology studies they attempted to replicate.

",de931cd29cc3995b1e6a59b41258a3df560ad9a4bef7732eeae4b8e3d857458f,3[6-9]|4[0-2],True,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,80,?,99973,40,9.75,76,28,False,PASS,PASS,True,True,7.3749998394050635,7.3749998394050635
73,prospective,neuroscience,hard,self,PASS/FAIL,"In Crewther & Hugrass (2012), what visual phenomenon did they use to demonstrate M/P pathway dissociation?","Based on the study by Crewther and Hugrass (2012), titled *""Dissociation of the magnocellular and parvocellular pathways using a novel visual stimulus,""* the visual phenomenon used to demonstrate M/P",c80f5b93f308523ea746fd8704f7e5fb8a03b869786ff037e4b96465ccf206d1,(?i)(rivalry|binocular|bistab),False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,94,?,99973,40,12.0,22,5,True,FAIL,FAIL,True,True,-2.1250000968575478,2.1250000968575478
73,prospective,neuroscience,hard,other,PASS/FAIL,"In Crewther & Hugrass (2012), what visual phenomenon did they use to demonstrate M/P pathway dissociation?","Based on the study by Crewther and Hugrass (2012), titled *""Dissociation of the magnocellular and parvocellular pathways using a novel visual stimulus,""* the visual phenomenon used to demonstrate M/P",c80f5b93f308523ea746fd8704f7e5fb8a03b869786ff037e4b96465ccf206d1,(?i)(rivalry|binocular|bistab),False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,94,?,99973,40,9.375,78,22,False,FAIL,FAIL,True,True,-1.8749999105930328,1.8749999105930328
82,knowledge_boundary,biology,know,self,PASS/FAIL,What is the powerhouse of the cell?,"Based on biological science, here is the answer to your question:

",b7420c528bdda63d4fcb3f4e33f9e16e896badbfb596e91898a093cf4713ee80,(?i)mitochondri,False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,40,?,99973,40,11.3125,34,5,True,FAIL,FAIL,True,True,-0.625,0.625
82,knowledge_boundary,biology,know,other,PASS/FAIL,What is the powerhouse of the cell?,"Based on biological science, here is the answer to your question:

",b7420c528bdda63d4fcb3f4e33f9e16e896badbfb596e91898a093cf4713ee80,(?i)mitochondri,False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,40,?,99973,40,8.25,172,61,False,FAIL,FAIL,True,True,-2.000000074505806,2.000000074505806
83,knowledge_boundary,psychology,know,self,PASS/FAIL,Who is considered the father of psychoanalysis?,"**Sigmund Freud** is considered the father of psychoanalysis.

",1095f7294195f8ce785f6a2870804c1c083fbf895d13087e73d96794f4d02f6f,(?i)freud,True,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,42,?,99973,40,13.0,20,2,True,PASS,PASS,True,True,14.625000357631052,14.625000357631052
83,knowledge_boundary,psychology,know,other,PASS/FAIL,Who is considered the father of psychoanalysis?,"**Sigmund Freud** is considered the father of psychoanalysis.

",1095f7294195f8ce785f6a2870804c1c083fbf895d13087e73d96794f4d02f6f,(?i)freud,True,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,42,?,99973,40,9.6875,98,30,False,PASS,PASS,True,True,13.499999880798441,13.499999880798441
84,knowledge_boundary,metacognition,boundary,self,PASS/FAIL,"In Nelson & Narens (1990), what are the two directions of information flow between the meta-level and the object-level?","Based on the framework established by Nelson and Narens in their 1990 paper, *""Metamemory: A Theoretical Framework and New Findings,""* the relationship between the **meta-level** (the system that monitors",a2bd41a1c3a185d2987417b43f40ac1a8a9dcb697e5365321a47655ad24efccb,(?i)monitor.*control|control.*monitor,False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,96,?,99973,40,12.1875,23,5,True,FAIL,FAIL,True,True,-2.2500000819563866,2.2500000819563866
84,knowledge_boundary,metacognition,boundary,other,PASS/FAIL,"In Nelson & Narens (1990), what are the two directions of information flow between the meta-level and the object-level?","Based on the framework established by Nelson and Narens in their 1990 paper, *""Metamemory: A Theoretical Framework and New Findings,""* the relationship between the **meta-level** (the system that monitors",a2bd41a1c3a185d2987417b43f40ac1a8a9dcb697e5365321a47655ad24efccb,(?i)monitor.*control|control.*monitor,False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,96,?,99973,40,8.875,90,32,False,FAIL,FAIL,True,True,-3.4999999180436134,3.4999999180436134
85,knowledge_boundary,psychophysics,boundary,self,PASS/FAIL,"In Weber's Law, what is the mathematical form of the just-noticeable difference as a function of stimulus intensity?","Based on the principles of psychophysics, here is the step-by-step deduction of the mathematical form of the Just-Noticeable Difference (JND) in Weber's Law.

",993f507a1bc23c75f58f8ffc3777e61900d619fa3a5ca64abb230138a2083cae,(?i)(delta.*=.*k|proportion|fraction|ΔI/I),False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,79,?,99973,40,11.9375,19,3,True,FAIL,FAIL,True,True,-0.8749999701976776,0.8749999701976776
85,knowledge_boundary,psychophysics,boundary,other,PASS/FAIL,"In Weber's Law, what is the mathematical form of the just-noticeable difference as a function of stimulus intensity?","Based on the principles of psychophysics, here is the step-by-step deduction of the mathematical form of the Just-Noticeable Difference (JND) in Weber's Law.

",993f507a1bc23c75f58f8ffc3777e61900d619fa3a5ca64abb230138a2083cae,(?i)(delta.*=.*k|proportion|fraction|ΔI/I),False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,79,?,99973,40,9.25,57,21,False,FAIL,FAIL,True,True,-1.2500000298023224,1.2500000298023224
86,knowledge_boundary,statistics,boundary,self,PASS/FAIL,"What is the name of the scoring rule that decomposes into reliability, resolution, and uncertainty components?","The scoring rule that decomposes into reliability, resolution, and uncertainty components is the **Brier Score**.

",e68152e18045df4757cbbc1535b57a89258351982d2ca1b52012752543752d7c,(?i)brier,True,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,60,?,99973,40,11.9375,24,5,True,PASS,PASS,True,True,14.500000119210881,14.500000119210881
86,knowledge_boundary,statistics,boundary,other,PASS/FAIL,"What is the name of the scoring rule that decomposes into reliability, resolution, and uncertainty components?","The scoring rule that decomposes into reliability, resolution, and uncertainty components is the **Brier Score**.

",e68152e18045df4757cbbc1535b57a89258351982d2ca1b52012752543752d7c,(?i)brier,True,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,60,?,99973,40,10.375,48,13,True,PASS,PASS,True,True,10.999999642561306,10.999999642561306
87,knowledge_boundary,psychophysics,guess,self,PASS/FAIL,"In Cacioli (2026), what Weber fraction was found for the Qwen exploratory model in the magnitude comparison task?","The premise of your question contains factual errors regarding both the publication date and the existence of the cited study.

",e63236e9c28c19d7cbac01cb008121af12dae8125d88aeb8c7b5665f7f00f5a1,(?i)0\.17|0\.18,False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,68,?,99973,40,12.25,26,7,True,PASS,PASS,True,False,4.87499984074384,-4.87499984074384
87,knowledge_boundary,psychophysics,guess,other,PASS/FAIL,"In Cacioli (2026), what Weber fraction was found for the Qwen exploratory model in the magnitude comparison task?","The premise of your question contains factual errors regarding both the publication date and the existence of the cited study.

",e63236e9c28c19d7cbac01cb008121af12dae8125d88aeb8c7b5665f7f00f5a1,(?i)0\.17|0\.18,False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,68,?,99973,40,9.625,90,30,False,PASS,PASS,True,False,8.125000284606358,-8.125000284606358
88,knowledge_boundary,methodology,guess,self,PASS/FAIL,How many pre-registered runs were reported in the overhypothesis induction study at osf.io/h8un6?,"Based on the study registered at **osf.io/h8un6** (titled *""Overhypothesis Induction: A Pre-registered Study""* by authors such as Gureckis, Markant, et al., or",a411a49090a767997145ae951faadd2504fe4cfa8e88dff46325fb6fb488b457,(?i)1[25][05],False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,92,?,99973,40,11.0,43,7,True,FAIL,FAIL,True,True,-1.1249999701976776,1.1249999701976776
88,knowledge_boundary,methodology,guess,other,PASS/FAIL,How many pre-registered runs were reported in the overhypothesis induction study at osf.io/h8un6?,"Based on the study registered at **osf.io/h8un6** (titled *""Overhypothesis Induction: A Pre-registered Study""* by authors such as Gureckis, Markant, et al., or",a411a49090a767997145ae951faadd2504fe4cfa8e88dff46325fb6fb488b457,(?i)1[25][05],False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,92,?,99973,40,10.125,40,13,True,FAIL,FAIL,True,True,-2.2500000074505806,2.2500000074505806
89,knowledge_boundary,cognitive_science,guess,self,PASS/FAIL,"In the Classical Minds programme, what was the second-order accuracy for medium-scale models on the overhypothesis induction task?","Based on the research associated with the **Classical Minds** programme (specifically the work by **Ullman and Tenenbaum**, such as in their 2020 paper *""Probabilistic programs as a framework for modeling",3ea6a761b076d698ff1c17f444138fea159500891ad46c1568258baa9b06b2af,(?i)5[0-2]|chance|50,False,False,regex_search_ignorecase_original_notebook,Is your answer PASS or FAIL? Reply exactly PASS or FAIL.,92,?,99973,40,11.75,26,6,True,FAIL,FAIL,True,True,-1.8749999552965164,1.8749999552965164
89,knowledge_boundary,cognitive_science,guess,other,PASS/FAIL,"In the Classical Minds programme, what was the second-order accuracy for medium-scale models on the overhypothesis induction task?","Based on the research associated with the **Classical Minds** programme (specifically the work by **Ullman and Tenenbaum**, such as in their 2020 paper *""Probabilistic programs as a framework for modeling",3ea6a761b076d698ff1c17f444138fea159500891ad46c1568258baa9b06b2af,(?i)5[0-2]|chance|50,False,False,regex_search_ignorecase_original_notebook,Is their answer PASS or FAIL? Reply exactly PASS or FAIL.,92,?,99973,40,11.625,28,13,True,FAIL,FAIL,True,True,-2.249999947845936,2.249999947845936
